"","dyad.merge","conttype"
"62010","678625_1966",5
"62011","678625_1967",5
"62012","678625_1968",5
"62013","678625_1969",5
"62014","678625_1970",5
"62015","678625_1971",5
"62016","678625_1972",5
"62017","678625_1973",5
"62018","678625_1974",5
"62019","678625_1975",5
"62020","678625_1976",5
"62021","678625_1977",5
"62022","678625_1978",5
"62023","678625_1979",5
"62024","678625_1980",5
"62025","678625_1981",5
"62026","678625_1982",5
"62027","678625_1983",5
"62028","678625_1984",5
"62029","678625_1985",5
"62030","678625_1986",5
"62031","678625_1987",5
"62032","678625_1988",5
"62033","678625_1989",5
"62034","678625_1990",5
"62035","678670_1927",1
"62036","678670_1928",1
"62037","678670_1929",1
"62038","678670_1930",1
"62039","678670_1931",1
"62040","678670_1932",1
"62041","678670_1933",1
"62042","678670_1934",1
"62043","678670_1935",1
"62044","678670_1936",1
"62045","678670_1937",1
"62046","678670_1938",1
"62047","678670_1939",1
"62048","678670_1940",1
"62049","678670_1941",1
"62050","678670_1942",1
"62051","678670_1943",1
"62052","678670_1944",1
"62053","678670_1945",1
"62054","678670_1946",1
"62055","678670_1947",1
"62056","678670_1948",1
"62057","678670_1949",1
"62058","678670_1950",1
"62059","678670_1951",1
"62060","678670_1952",1
"62061","678670_1953",1
"62062","678670_1954",1
"62063","678670_1955",1
"62064","678670_1956",1
"62065","678670_1957",1
"62066","678670_1958",1
"62067","678670_1959",1
"62068","678670_1960",1
"62069","678670_1961",1
"62070","678670_1962",1
"62071","678670_1963",1
"62072","678670_1964",1
"62073","678670_1965",1
"62074","678670_1966",1
"62075","678670_1967",1
"62076","678670_1968",1
"62077","678670_1969",1
"62078","678670_1970",1
"62079","678670_1971",1
"62080","678670_1972",1
"62081","678670_1973",1
"62082","678670_1974",1
"62083","678670_1975",1
"62084","678670_1976",1
"62085","678670_1977",1
"62086","678670_1978",1
"62087","678670_1979",1
"62088","678670_1980",1
"62089","678670_1981",1
"62090","678670_1982",1
"62091","678670_1983",1
"62092","678670_1984",1
"62093","678670_1985",1
"62094","678670_1986",1
"62095","678670_1987",1
"62096","678670_1988",1
"62097","678670_1989",1
"62098","678670_1990",1
"62099","678680_1967",1
"62100","678680_1968",1
"62101","678680_1969",1
"62102","678680_1970",1
"62103","678680_1971",1
"62104","678680_1972",1
"62105","678680_1973",1
"62106","678680_1974",1
"62107","678680_1975",1
"62108","678680_1976",1
"62109","678680_1977",1
"62110","678680_1978",1
"62111","678680_1979",1
"62112","678680_1980",1
"62113","678680_1981",1
"62114","678680_1982",1
"62115","678680_1983",1
"62116","678680_1984",1
"62117","678680_1985",1
"62118","678680_1986",1
"62119","678680_1987",1
"62120","678680_1988",1
"62121","678680_1989",1
"62122","678680_1990",1
"62123","679520_1990",4
"62124","679520_1991",4
"62125","679520_1992",4
"62126","679520_1993",4
"62127","679520_1994",4
"62128","679520_1995",4
"62129","679520_1996",4
"62130","679520_1997",4
"62131","679520_1998",4
"62132","679520_1999",4
"62133","679520_2000",4
"62134","679520_2001",4
"62135","679520_2002",4
"62136","679520_2003",4
"62137","679520_2004",4
"62138","679520_2005",4
"62139","679520_2006",4
"62140","679522_1990",2
"62141","679522_1991",2
"62142","679522_1992",2
"62143","679522_1993",2
"62144","679522_1994",2
"62145","679522_1995",2
"62146","679522_1996",2
"62147","679522_1997",2
"62148","679522_1998",2
"62149","679522_1999",2
"62150","679522_2000",2
"62151","679522_2001",2
"62152","679522_2002",2
"62153","679522_2003",2
"62154","679522_2004",2
"62155","679522_2005",2
"62156","679522_2006",2
"62157","679530_1990",2
"62158","679530_1991",2
"62159","679530_1992",2
"62160","679530_1993",2
"62161","679531_1993",2
"62162","679531_1994",2
"62163","679531_1995",2
"62164","679531_1996",2
"62165","679531_1997",2
"62166","679531_1998",2
"62167","679531_1999",2
"62168","679531_2000",2
"62169","679531_2001",2
"62170","679531_2002",2
"62171","679531_2003",2
"62172","679531_2004",2
"62173","679531_2005",2
"62174","679531_2006",2
"62175","679625_1990",5
"62176","679625_1991",5
"62177","679625_1992",5
"62178","679625_1993",5
"62179","679625_1994",5
"62180","679625_1995",5
"62181","679625_1996",5
"62182","679625_1997",5
"62183","679625_1998",5
"62184","679625_1999",5
"62185","679625_2000",5
"62186","679625_2001",5
"62187","679625_2002",5
"62188","679625_2003",5
"62189","679625_2004",5
"62190","679625_2005",5
"62191","679625_2006",5
"62192","679670_1990",1
"62193","679670_1991",1
"62194","679670_1992",1
"62195","679670_1993",1
"62196","679670_1994",1
"62197","679670_1995",1
"62198","679670_1996",1
"62199","679670_1997",1
"62200","679670_1998",1
"62201","679670_1999",1
"62202","679670_2000",1
"62203","679670_2001",1
"62204","679670_2002",1
"62205","679670_2003",1
"62206","679670_2004",1
"62207","679670_2005",1
"62208","679670_2006",1
"62209","679698_1990",1
"62210","679698_1991",1
"62211","679698_1992",1
"62212","679698_1993",1
"62213","679698_1994",1
"62214","679698_1995",1
"62215","679698_1996",1
"62216","679698_1997",1
"62217","679698_1998",1
"62218","679698_1999",1
"62219","679698_2000",1
"62220","679698_2001",1
"62221","679698_2002",1
"62222","679698_2003",1
"62223","679698_2004",1
"62224","679698_2005",1
"62225","679698_2006",1
"62226","680520_1967",4
"62227","680520_1968",4
"62228","680520_1969",4
"62229","680520_1970",4
"62230","680520_1971",4
"62231","680520_1972",4
"62232","680520_1973",4
"62233","680520_1974",4
"62234","680520_1975",4
"62235","680520_1976",4
"62236","680520_1977",4
"62237","680520_1978",4
"62238","680520_1979",4
"62239","680520_1980",4
"62240","680520_1981",4
"62241","680520_1982",4
"62242","680520_1983",4
"62243","680520_1984",4
"62244","680520_1985",4
"62245","680520_1986",4
"62246","680520_1987",4
"62247","680520_1988",4
"62248","680520_1989",4
"62249","680520_1990",4
"62250","680522_1977",2
"62251","680522_1978",2
"62252","680522_1979",2
"62253","680522_1980",2
"62254","680522_1981",2
"62255","680522_1982",2
"62256","680522_1983",2
"62257","680522_1984",2
"62258","680522_1985",2
"62259","680522_1986",2
"62260","680522_1987",2
"62261","680522_1988",2
"62262","680522_1989",2
"62263","680522_1990",2
"62264","680530_1967",3
"62265","680530_1968",3
"62266","680530_1969",3
"62267","680530_1970",3
"62268","680530_1971",3
"62269","680530_1972",3
"62270","680530_1973",3
"62271","680530_1974",3
"62272","680530_1975",3
"62273","680530_1976",3
"62274","680530_1977",3
"62275","680530_1978",3
"62276","680530_1979",3
"62277","680530_1980",3
"62278","680530_1981",3
"62279","680530_1982",3
"62280","680530_1983",3
"62281","680530_1984",3
"62282","680530_1985",3
"62283","680530_1986",3
"62284","680530_1987",3
"62285","680530_1988",3
"62286","680530_1989",3
"62287","680530_1990",3
"62288","680625_1967",5
"62289","680625_1968",5
"62290","680625_1969",5
"62291","680625_1970",5
"62292","680625_1971",5
"62293","680625_1972",5
"62294","680625_1973",5
"62295","680625_1974",5
"62296","680625_1975",5
"62297","680625_1976",5
"62298","680625_1977",5
"62299","680625_1978",5
"62300","680625_1979",5
"62301","680625_1980",5
"62302","680625_1981",5
"62303","680625_1982",5
"62304","680625_1983",5
"62305","680625_1984",5
"62306","680625_1985",5
"62307","680625_1986",5
"62308","680625_1987",5
"62309","680625_1988",5
"62310","680625_1989",5
"62311","680625_1990",5
"62312","680670_1967",1
"62313","680670_1968",1
"62314","680670_1969",1
"62315","680670_1970",1
"62316","680670_1971",1
"62317","680670_1972",1
"62318","680670_1973",1
"62319","680670_1974",1
"62320","680670_1975",1
"62321","680670_1976",1
"62322","680670_1977",1
"62323","680670_1978",1
"62324","680670_1979",1
"62325","680670_1980",1
"62326","680670_1981",1
"62327","680670_1982",1
"62328","680670_1983",1
"62329","680670_1984",1
"62330","680670_1985",1
"62331","680670_1986",1
"62332","680670_1987",1
"62333","680670_1988",1
"62334","680670_1989",1
"62335","680670_1990",1
"62336","680678_1967",1
"62337","680678_1968",1
"62338","680678_1969",1
"62339","680678_1970",1
"62340","680678_1971",1
"62341","680678_1972",1
"62342","680678_1973",1
"62343","680678_1974",1
"62344","680678_1975",1
"62345","680678_1976",1
"62346","680678_1977",1
"62347","680678_1978",1
"62348","680678_1979",1
"62349","680678_1980",1
"62350","680678_1981",1
"62351","680678_1982",1
"62352","680678_1983",1
"62353","680678_1984",1
"62354","680678_1985",1
"62355","680678_1986",1
"62356","680678_1987",1
"62357","680678_1988",1
"62358","680678_1989",1
"62359","680678_1990",1
"62360","680698_1971",1
"62361","680698_1972",1
"62362","680698_1973",1
"62363","680698_1974",1
"62364","680698_1975",1
"62365","680698_1976",1
"62366","680698_1977",1
"62367","680698_1978",1
"62368","680698_1979",1
"62369","680698_1980",1
"62370","680698_1981",1
"62371","680698_1982",1
"62372","680698_1983",1
"62373","680698_1984",1
"62374","680698_1985",1
"62375","680698_1986",1
"62376","680698_1987",1
"62377","680698_1988",1
"62378","680698_1989",1
"62379","680698_1990",1
"62380","690630_1961",3
"62381","690630_1962",3
"62382","690630_1963",3
"62383","690630_1964",3
"62384","690630_1965",3
"62385","690630_1966",3
"62386","690630_1967",3
"62387","690630_1968",3
"62388","690630_1969",3
"62389","690630_1970",3
"62390","690630_1971",3
"62391","690630_1972",3
"62392","690630_1973",3
"62393","690630_1974",3
"62394","690630_1975",3
"62395","690630_1976",3
"62396","690630_1977",3
"62397","690630_1978",3
"62398","690630_1979",3
"62399","690630_1980",3
"62400","690630_1981",3
"62401","690630_1982",3
"62402","690630_1983",3
"62403","690630_1984",3
"62404","690630_1985",3
"62405","690630_1986",3
"62406","690630_1987",3
"62407","690630_1988",3
"62408","690630_1989",3
"62409","690630_1990",3
"62410","690630_1991",3
"62411","690630_1992",3
"62412","690630_1993",3
"62413","690630_1994",3
"62414","690630_1995",3
"62415","690630_1996",3
"62416","690630_1997",3
"62417","690630_1998",3
"62418","690630_1999",3
"62419","690630_2000",3
"62420","690630_2001",3
"62421","690630_2002",3
"62422","690630_2003",3
"62423","690630_2004",3
"62424","690630_2005",3
"62425","690630_2006",3
"62426","690645_1961",1
"62427","690645_1962",1
"62428","690645_1963",1
"62429","690645_1964",1
"62430","690645_1965",1
"62431","690645_1966",1
"62432","690645_1967",1
"62433","690645_1968",1
"62434","690645_1969",1
"62435","690645_1970",1
"62436","690645_1971",1
"62437","690645_1972",1
"62438","690645_1973",1
"62439","690645_1974",1
"62440","690645_1975",1
"62441","690645_1976",1
"62442","690645_1977",1
"62443","690645_1978",1
"62444","690645_1979",1
"62445","690645_1980",1
"62446","690645_1981",1
"62447","690645_1982",1
"62448","690645_1983",1
"62449","690645_1984",1
"62450","690645_1985",1
"62451","690645_1986",1
"62452","690645_1987",1
"62453","690645_1988",1
"62454","690645_1989",1
"62455","690645_1990",1
"62456","690645_1991",1
"62457","690645_1992",1
"62458","690645_1993",1
"62459","690645_1994",1
"62460","690645_1995",1
"62461","690645_1996",1
"62462","690645_1997",1
"62463","690645_1998",1
"62464","690645_1999",1
"62465","690645_2000",1
"62466","690645_2001",1
"62467","690645_2002",1
"62468","690645_2003",1
"62469","690645_2004",1
"62470","690645_2005",1
"62471","690645_2006",1
"62472","690670_1961",1
"62473","690670_1962",1
"62474","690670_1963",1
"62475","690670_1964",1
"62476","690670_1965",1
"62477","690670_1966",1
"62478","690670_1967",1
"62479","690670_1968",1
"62480","690670_1969",1
"62481","690670_1970",1
"62482","690670_1971",1
"62483","690670_1972",1
"62484","690670_1973",1
"62485","690670_1974",1
"62486","690670_1975",1
"62487","690670_1976",1
"62488","690670_1977",1
"62489","690670_1978",1
"62490","690670_1979",1
"62491","690670_1980",1
"62492","690670_1981",1
"62493","690670_1982",1
"62494","690670_1983",1
"62495","690670_1984",1
"62496","690670_1985",1
"62497","690670_1986",1
"62498","690670_1987",1
"62499","690670_1988",1
"62500","690670_1989",1
"62501","690670_1990",1
"62502","690670_1991",1
"62503","690670_1992",1
"62504","690670_1993",1
"62505","690670_1994",1
"62506","690670_1995",1
"62507","690670_1996",1
"62508","690670_1997",1
"62509","690670_1998",1
"62510","690670_1999",1
"62511","690670_2000",1
"62512","690670_2001",1
"62513","690670_2002",1
"62514","690670_2003",1
"62515","690670_2004",1
"62516","690670_2005",1
"62517","690670_2006",1
"62518","690692_1971",5
"62519","690692_1972",5
"62520","690692_1973",5
"62521","690692_1974",5
"62522","690692_1975",5
"62523","690692_1976",5
"62524","690692_1977",5
"62525","690692_1978",5
"62526","690692_1979",5
"62527","690692_1980",5
"62528","690692_1981",5
"62529","690692_1982",5
"62530","690692_1983",5
"62531","690692_1984",5
"62532","690692_1985",5
"62533","690692_1986",5
"62534","690692_1987",5
"62535","690692_1988",5
"62536","690692_1989",5
"62537","690692_1990",5
"62538","690692_1991",5
"62539","690692_1992",5
"62540","690692_1993",5
"62541","690692_1994",5
"62542","690692_1995",5
"62543","690692_1996",5
"62544","690692_1997",5
"62545","690692_1998",5
"62546","690692_1999",5
"62547","690692_2000",5
"62548","690692_2001",5
"62549","690692_2002",5
"62550","690692_2003",5
"62551","690692_2004",5
"62552","690692_2005",5
"62553","690692_2006",5
"62554","690694_1971",5
"62555","690694_1972",5
"62556","690694_1973",5
"62557","690694_1974",5
"62558","690694_1975",5
"62559","690694_1976",5
"62560","690694_1977",5
"62561","690694_1978",5
"62562","690694_1979",5
"62563","690694_1980",5
"62564","690694_1981",5
"62565","690694_1982",5
"62566","690694_1983",5
"62567","690694_1984",5
"62568","690694_1985",5
"62569","690694_1986",5
"62570","690694_1987",5
"62571","690694_1988",5
"62572","690694_1989",5
"62573","690694_1990",5
"62574","690694_1991",5
"62575","690694_1992",5
"62576","690694_1993",5
"62577","690694_1994",5
"62578","690694_1995",5
"62579","690694_1996",5
"62580","690694_1997",5
"62581","690694_1998",5
"62582","690694_1999",5
"62583","690694_2000",5
"62584","690694_2001",5
"62585","690694_2002",5
"62586","690694_2003",5
"62587","690694_2004",5
"62588","690694_2005",5
"62589","690694_2006",5
"62590","692630_1971",4
"62591","692630_1972",4
"62592","692630_1973",4
"62593","692630_1974",4
"62594","692630_1975",4
"62595","692630_1976",4
"62596","692630_1977",4
"62597","692630_1978",4
"62598","692630_1979",4
"62599","692630_1980",4
"62600","692630_1981",4
"62601","692630_1982",4
"62602","692630_1983",4
"62603","692630_1984",4
"62604","692630_1985",4
"62605","692630_1986",4
"62606","692630_1987",4
"62607","692630_1988",4
"62608","692630_1989",4
"62609","692630_1990",4
"62610","692630_1991",4
"62611","692630_1992",4
"62612","692630_1993",4
"62613","692630_1994",4
"62614","692630_1995",4
"62615","692630_1996",4
"62616","692630_1997",4
"62617","692630_1998",4
"62618","692630_1999",4
"62619","692630_2000",4
"62620","692630_2001",4
"62621","692630_2002",4
"62622","692630_2003",4
"62623","692630_2004",4
"62624","692630_2005",4
"62625","692630_2006",4
"62626","692645_1971",5
"62627","692645_1972",5
"62628","692645_1973",5
"62629","692645_1974",5
"62630","692645_1975",5
"62631","692645_1976",5
"62632","692645_1977",5
"62633","692645_1978",5
"62634","692645_1979",5
"62635","692645_1980",5
"62636","692645_1981",5
"62637","692645_1982",5
"62638","692645_1983",5
"62639","692645_1984",5
"62640","692645_1985",5
"62641","692645_1986",5
"62642","692645_1987",5
"62643","692645_1988",5
"62644","692645_1989",5
